Date,Pond,Location,Replicate,Total_Cover_percentage,Plant_height,Taxa,Percentage,Treatment,Treatment2,Treatment3
6/20/24,128,Center,3,100,NA,Potamogeton,0,Control,After,After
6/20/24,128,Center,3,100,NA,Emergent,0,Control,After,After
6/20/24,128,Center,4,100,0.75,Coontail,0,Control,After,After
6/20/24,128,Center,4,100,NA,Elodea,100,Control,After,After
6/20/24,128,Center,4,100,NA,Millfoil,0,Control,After,After
6/20/24,128,Center,4,100,NA,Pondweed,0,Control,After,After
6/20/24,128,Center,4,100,NA,Water_marigold,0,Control,After,After
6/20/24,128,Center,4,100,NA,Potamogeton,0,Control,After,After
6/20/24,128,Center,4,100,NA,Emergent,0,Control,After,After
6/20/24,131,Edge,1,50,NA,Coontail,85,Control,After,After
6/20/24,131,Edge,1,50,NA,Elodea,0,Control,After,After
6/20/24,131,Edge,1,50,NA,Millfoil,0,Control,After,After
6/20/24,131,Edge,1,50,NA,Pondweed,0,Control,After,After
6/20/24,131,Edge,1,50,NA,Water_marigold,0,Control,After,After
6/20/24,131,Edge,1,50,NA,Potamogeton,0,Control,After,After
6/20/24,131,Edge,1,50,NA,Emergent,15,Control,After,After
6/20/24,131,Edge,2,75,NA,Coontail,90,Control,After,After
6/20/24,131,Edge,2,75,NA,Elodea,0,Control,After,After
6/20/24,131,Edge,2,75,NA,Millfoil,0,Control,After,After
6/20/24,131,Edge,2,75,NA,Pondweed,0,Control,After,After
6/20/24,131,Edge,2,75,NA,Water_marigold,0,Control,After,After
6/20/24,131,Edge,2,75,NA,Potamogeton,0,Control,After,After
6/20/24,131,Edge,2,75,NA,Emergent,10,Control,After,After
6/20/24,131,Edge,3,75,NA,Coontail,90,Control,After,After
6/20/24,131,Edge,3,75,NA,Elodea,0,Control,After,After
6/20/24,131,Edge,3,75,NA,Millfoil,0,Control,After,After
6/20/24,131,Edge,3,75,NA,Pondweed,0,Control,After,After
6/20/24,131,Edge,3,75,NA,Water_marigold,0,Control,After,After
6/20/24,131,Edge,3,75,NA,Potamogeton,0,Control,After,After
6/20/24,131,Edge,3,75,NA,Emergent,10,Control,After,After
6/20/24,131,Edge,4,100,NA,Coontail,90,Control,After,After
6/20/24,131,Edge,4,100,NA,Elodea,0,Control,After,After
6/20/24,131,Edge,4,100,NA,Millfoil,10,Control,After,After
6/20/24,131,Edge,4,100,NA,Pondweed,0,Control,After,After
6/20/24,131,Edge,4,100,NA,Water_marigold,0,Control,After,After
6/20/24,131,Edge,4,100,NA,Potamogeton,0,Control,After,After
6/20/24,131,Edge,4,100,NA,Emergent,0,Control,After,After
6/20/24,131,Center,1,100,1,Coontail,0,Control,After,After
6/20/24,131,Center,1,100,NA,Elodea,100,Control,After,After
6/20/24,131,Center,1,100,NA,Millfoil,0,Control,After,After
6/20/24,131,Center,1,100,NA,Pondweed,0,Control,After,After
6/20/24,131,Center,1,100,NA,Water_marigold,0,Control,After,After
6/20/24,131,Center,1,100,NA,Potamogeton,0,Control,After,After
6/20/24,131,Center,1,100,NA,Emergent,0,Control,After,After
6/20/24,131,Center,2,100,1,Coontail,0,Control,After,After
6/20/24,131,Center,2,100,NA,Elodea,90,Control,After,After
6/20/24,131,Center,2,100,NA,Millfoil,10,Control,After,After
6/20/24,131,Center,2,100,NA,Pondweed,0,Control,After,After
6/20/24,131,Center,2,100,NA,Water_marigold,0,Control,After,After
6/20/24,131,Center,2,100,NA,Potamogeton,0,Control,After,After
6/20/24,131,Center,2,100,NA,Emergent,0,Control,After,After
6/20/24,131,Center,3,100,1,Coontail,0,Control,After,After
6/20/24,131,Center,3,100,NA,Elodea,100,Control,After,After
6/20/24,131,Center,3,100,NA,Millfoil,0,Control,After,After
6/20/24,131,Center,3,100,NA,Pondweed,0,Control,After,After
6/20/24,131,Center,3,100,NA,Water_marigold,0,Control,After,After
6/20/24,131,Center,3,100,NA,Potamogeton,0,Control,After,After
6/20/24,131,Center,3,100,NA,Emergent,0,Control,After,After
6/20/24,131,Center,4,100,0.75,Coontail,0,Control,After,After
6/20/24,131,Center,4,100,NA,Elodea,100,Control,After,After
6/20/24,131,Center,4,100,NA,Millfoil,0,Control,After,After
6/20/24,131,Center,4,100,NA,Pondweed,0,Control,After,After
6/20/24,131,Center,4,100,NA,Water_marigold,0,Control,After,After
6/20/24,131,Center,4,100,NA,Potamogeton,0,Control,After,After
6/20/24,131,Center,4,100,NA,Emergent,0,Control,After,After
6/20/24,132,Edge,1,100,NA,Coontail,0,Control,After,After
6/20/24,132,Edge,1,100,NA,Elodea,0,Control,After,After
6/20/24,132,Edge,1,100,NA,Millfoil,100,Control,After,After
6/20/24,132,Edge,1,100,NA,Pondweed,0,Control,After,After
6/20/24,132,Edge,1,100,NA,Water_marigold,0,Control,After,After
6/20/24,132,Edge,1,100,NA,Potamogeton,0,Control,After,After
6/20/24,132,Edge,1,100,NA,Emergent,0,Control,After,After
6/20/24,132,Edge,2,100,NA,Coontail,0,Control,After,After
6/20/24,132,Edge,2,100,NA,Elodea,100,Control,After,After
6/20/24,132,Edge,2,100,NA,Millfoil,0,Control,After,After
6/20/24,132,Edge,2,100,NA,Pondweed,0,Control,After,After
6/20/24,132,Edge,2,100,NA,Water_marigold,0,Control,After,After
6/20/24,132,Edge,2,100,NA,Potamogeton,0,Control,After,After
6/20/24,132,Edge,2,100,NA,Emergent,0,Control,After,After
6/20/24,132,Edge,3,100,NA,Coontail,0,Control,After,After
6/20/24,132,Edge,3,100,NA,Elodea,50,Control,After,After
6/20/24,132,Edge,3,100,NA,Millfoil,0,Control,After,After
6/20/24,132,Edge,3,100,NA,Pondweed,0,Control,After,After
6/20/24,132,Edge,3,100,NA,Water_marigold,0,Control,After,After
6/20/24,132,Edge,3,100,NA,Potamogeton,50,Control,After,After
6/20/24,132,Edge,3,100,NA,Emergent,0,Control,After,After
6/20/24,132,Edge,4,100,NA,Coontail,0,Control,After,After
6/20/24,132,Edge,4,100,NA,Elodea,100,Control,After,After
6/20/24,132,Edge,4,100,NA,Millfoil,0,Control,After,After
6/20/24,132,Edge,4,100,NA,Pondweed,0,Control,After,After
6/20/24,132,Edge,4,100,NA,Water_marigold,0,Control,After,After
6/20/24,132,Edge,4,100,NA,Potamogeton,0,Control,After,After
6/20/24,132,Edge,4,100,NA,Emergent,0,Control,After,After
6/20/24,132,Center,1,100,1,Coontail,0,Control,After,After
6/20/24,132,Center,1,100,NA,Elodea,100,Control,After,After
6/20/24,132,Center,1,100,NA,Millfoil,0,Control,After,After
6/20/24,132,Center,1,100,NA,Pondweed,0,Control,After,After
6/20/24,132,Center,1,100,NA,Water_marigold,0,Control,After,After
6/20/24,132,Center,1,100,NA,Potamogeton,0,Control,After,After
6/20/24,132,Center,1,100,NA,Emergent,0,Control,After,After
6/20/24,132,Center,2,100,1,Coontail,0,Control,After,After
6/20/24,132,Center,2,100,NA,Elodea,100,Control,After,After
6/20/24,132,Center,2,100,NA,Millfoil,0,Control,After,After
6/20/24,132,Center,2,100,NA,Pondweed,0,Control,After,After
6/20/24,132,Center,2,100,NA,Water_marigold,0,Control,After,After
6/20/24,132,Center,2,100,NA,Potamogeton,0,Control,After,After
6/20/24,132,Center,2,100,NA,Emergent,0,Control,After,After
6/20/24,132,Center,3,100,1,Coontail,0,Control,After,After
6/20/24,132,Center,3,100,NA,Elodea,100,Control,After,After
6/20/24,132,Center,3,100,NA,Millfoil,0,Control,After,After
6/20/24,132,Center,3,100,NA,Pondweed,0,Control,After,After
6/20/24,132,Center,3,100,NA,Water_marigold,0,Control,After,After
6/20/24,132,Center,3,100,NA,Potamogeton,0,Control,After,After
6/20/24,132,Center,3,100,NA,Emergent,0,Control,After,After
6/20/24,132,Center,4,100,1,Coontail,0,Control,After,After
6/20/24,132,Center,4,100,NA,Elodea,100,Control,After,After
6/20/24,132,Center,4,100,NA,Millfoil,0,Control,After,After
6/20/24,132,Center,4,100,NA,Pondweed,0,Control,After,After
6/20/24,132,Center,4,100,NA,Water_marigold,0,Control,After,After
6/20/24,132,Center,4,100,NA,Potamogeton,0,Control,After,After
6/20/24,132,Center,4,100,NA,Emergent,0,Control,After,After
7/11/24,123,Edge,1,80,NA,Coontail,0,Panel,After,After
7/11/24,123,Edge,1,80,NA,Elodea,0,Panel,After,After
7/11/24,123,Edge,1,80,NA,Millfoil,0,Panel,After,After
7/11/24,123,Edge,1,80,NA,Pondweed,90,Panel,After,After
7/11/24,123,Edge,1,80,NA,Water_marigold,0,Panel,After,After
7/11/24,123,Edge,1,80,NA,Potamogeton,0,Panel,After,After
7/11/24,123,Edge,1,80,NA,Emergent,10,Panel,After,After
7/11/24,123,Edge,2,85,NA,Coontail,0,Panel,After,After
7/11/24,123,Edge,2,85,NA,Elodea,25,Panel,After,After
7/11/24,123,Edge,2,85,NA,Millfoil,0,Panel,After,After
7/11/24,123,Edge,2,85,NA,Pondweed,75,Panel,After,After
7/11/24,123,Edge,2,85,NA,Water_marigold,0,Panel,After,After
7/11/24,123,Edge,2,85,NA,Potamogeton,0,Panel,After,After
7/11/24,123,Edge,2,85,NA,Emergent,0,Panel,After,After
7/11/24,123,Edge,3,75,NA,Coontail,0,Panel,After,After
7/11/24,123,Edge,3,75,NA,Elodea,50,Panel,After,After
7/11/24,123,Edge,3,75,NA,Millfoil,25,Panel,After,After
7/11/24,123,Edge,3,75,NA,Pondweed,25,Panel,After,After
7/11/24,123,Edge,3,75,NA,Water_marigold,0,Panel,After,After
7/11/24,123,Edge,3,75,NA,Potamogeton,0,Panel,After,After
7/11/24,123,Edge,3,75,NA,Emergent,0,Panel,After,After
7/11/24,123,Edge,4,100,NA,Coontail,0,Panel,After,After
7/11/24,123,Edge,4,100,NA,Elodea,0,Panel,After,After
7/11/24,123,Edge,4,100,NA,Millfoil,50,Panel,After,After
7/11/24,123,Edge,4,100,NA,Pondweed,50,Panel,After,After
7/11/24,123,Edge,4,100,NA,Water_marigold,0,Panel,After,After
7/11/24,123,Edge,4,100,NA,Potamogeton,0,Panel,After,After
7/11/24,123,Edge,4,100,NA,Emergent,0,Panel,After,After
7/11/24,123,Center,1,40,1.5,Coontail,0,Panel,After,After
7/11/24,123,Center,1,40,NA,Elodea,100,Panel,After,After
7/11/24,123,Center,1,40,NA,Millfoil,0,Panel,After,After
7/11/24,123,Center,1,40,NA,Pondweed,0,Panel,After,After
7/11/24,123,Center,1,40,NA,Water_marigold,0,Panel,After,After
7/11/24,123,Center,1,40,NA,Potamogeton,0,Panel,After,After
7/11/24,123,Center,1,40,NA,Emergent,0,Panel,After,After
7/11/24,123,Center,2,60,1.5,Coontail,0,Panel,After,After
7/11/24,123,Center,2,60,NA,Elodea,100,Panel,After,After
7/11/24,123,Center,2,60,NA,Millfoil,0,Panel,After,After
7/11/24,123,Center,2,60,NA,Pondweed,0,Panel,After,After
7/11/24,123,Center,2,60,NA,Water_marigold,0,Panel,After,After
7/11/24,123,Center,2,60,NA,Potamogeton,0,Panel,After,After
7/11/24,123,Center,2,60,NA,Emergent,0,Panel,After,After
7/11/24,123,Center,3,40,1.25,Coontail,0,Panel,After,After
7/11/24,123,Center,3,40,NA,Elodea,100,Panel,After,After
7/11/24,123,Center,3,40,NA,Millfoil,0,Panel,After,After
7/11/24,123,Center,3,40,NA,Pondweed,0,Panel,After,After
7/11/24,123,Center,3,40,NA,Water_marigold,0,Panel,After,After
7/11/24,123,Center,3,40,NA,Potamogeton,0,Panel,After,After
7/11/24,123,Center,3,40,NA,Emergent,0,Panel,After,After
7/11/24,123,Center,4,40,1.75,Coontail,0,Panel,After,After
7/11/24,123,Center,4,40,NA,Elodea,100,Panel,After,After
7/11/24,123,Center,4,40,NA,Millfoil,0,Panel,After,After
7/11/24,123,Center,4,40,NA,Pondweed,0,Panel,After,After
7/11/24,123,Center,4,40,NA,Water_marigold,0,Panel,After,After
7/11/24,123,Center,4,40,NA,Potamogeton,0,Panel,After,After
7/11/24,123,Center,4,40,NA,Emergent,0,Panel,After,After
7/11/24,124,Edge,1,50,NA,Coontail,60,Panel,After,After
7/11/24,124,Edge,1,50,NA,Elodea,40,Panel,After,After
7/11/24,124,Edge,1,50,NA,Millfoil,0,Panel,After,After
7/11/24,124,Edge,1,50,NA,Pondweed,0,Panel,After,After
7/11/24,124,Edge,1,50,NA,Water_marigold,0,Panel,After,After
7/11/24,124,Edge,1,50,NA,Potamogeton,0,Panel,After,After
7/11/24,124,Edge,1,50,NA,Emergent,0,Panel,After,After
7/11/24,124,Edge,2,50,NA,Coontail,0,Panel,After,After
7/11/24,124,Edge,2,50,NA,Elodea,0,Panel,After,After
7/11/24,124,Edge,2,50,NA,Millfoil,10,Panel,After,After
7/11/24,124,Edge,2,50,NA,Pondweed,85,Panel,After,After
7/11/24,124,Edge,2,50,NA,Water_marigold,0,Panel,After,After
7/11/24,124,Edge,2,50,NA,Potamogeton,0,Panel,After,After
7/11/24,124,Edge,2,50,NA,Emergent,5,Panel,After,After
7/11/24,124,Edge,3,50,NA,Coontail,0,Panel,After,After
7/11/24,124,Edge,3,50,NA,Elodea,0,Panel,After,After
7/11/24,124,Edge,3,50,NA,Millfoil,40,Panel,After,After
7/11/24,124,Edge,3,50,NA,Pondweed,60,Panel,After,After
7/11/24,124,Edge,3,50,NA,Water_marigold,0,Panel,After,After
7/11/24,124,Edge,3,50,NA,Potamogeton,0,Panel,After,After
7/11/24,124,Edge,3,50,NA,Emergent,0,Panel,After,After
7/11/24,124,Edge,4,75,NA,Coontail,0,Panel,After,After
7/11/24,124,Edge,4,75,NA,Elodea,50,Panel,After,After
7/11/24,124,Edge,4,75,NA,Millfoil,50,Panel,After,After
7/11/24,124,Edge,4,75,NA,Pondweed,0,Panel,After,After
7/11/24,124,Edge,4,75,NA,Water_marigold,0,Panel,After,After
7/11/24,124,Edge,4,75,NA,Potamogeton,0,Panel,After,After
7/11/24,124,Edge,4,75,NA,Emergent,0,Panel,After,After
7/11/24,124,Center,1,60,1.75,Coontail,0,Panel,After,After
7/11/24,124,Center,1,60,NA,Elodea,100,Panel,After,After
7/11/24,124,Center,1,60,NA,Millfoil,0,Panel,After,After
7/11/24,124,Center,1,60,NA,Pondweed,0,Panel,After,After
7/11/24,124,Center,1,60,NA,Water_marigold,0,Panel,After,After
7/11/24,124,Center,1,60,NA,Potamogeton,0,Panel,After,After
7/11/24,124,Center,1,60,NA,Emergent,0,Panel,After,After
7/11/24,124,Center,2,50,1.75,Coontail,0,Panel,After,After
7/11/24,124,Center,2,50,NA,Elodea,100,Panel,After,After
7/11/24,124,Center,2,50,NA,Millfoil,0,Panel,After,After
7/11/24,124,Center,2,50,NA,Pondweed,0,Panel,After,After
7/11/24,124,Center,2,50,NA,Water_marigold,0,Panel,After,After
7/11/24,124,Center,2,50,NA,Potamogeton,0,Panel,After,After
7/11/24,124,Center,2,50,NA,Emergent,0,Panel,After,After
7/11/24,124,Center,3,60,1.25,Coontail,0,Panel,After,After
7/11/24,124,Center,3,60,NA,Elodea,100,Panel,After,After
7/11/24,124,Center,3,60,NA,Millfoil,0,Panel,After,After
7/11/24,124,Center,3,60,NA,Pondweed,0,Panel,After,After
7/11/24,124,Center,3,60,NA,Water_marigold,0,Panel,After,After
7/11/24,124,Center,3,60,NA,Potamogeton,0,Panel,After,After
7/11/24,124,Center,3,60,NA,Emergent,0,Panel,After,After
7/11/24,124,Center,4,50,1.5,Coontail,0,Panel,After,After
7/11/24,124,Center,4,50,NA,Elodea,100,Panel,After,After
7/11/24,124,Center,4,50,NA,Millfoil,0,Panel,After,After
7/11/24,124,Center,4,50,NA,Pondweed,0,Panel,After,After
7/11/24,124,Center,4,50,NA,Water_marigold,0,Panel,After,After
7/11/24,124,Center,4,50,NA,Potamogeton,0,Panel,After,After
7/11/24,124,Center,4,50,NA,Emergent,0,Panel,After,After
7/11/24,125,Edge,1,100,NA,Coontail,0,Panel,After,After
7/11/24,125,Edge,1,100,NA,Elodea,0,Panel,After,After
7/11/24,125,Edge,1,100,NA,Millfoil,100,Panel,After,After
7/11/24,125,Edge,1,100,NA,Pondweed,0,Panel,After,After
7/11/24,125,Edge,1,100,NA,Water_marigold,0,Panel,After,After
7/11/24,125,Edge,1,100,NA,Potamogeton,0,Panel,After,After
7/11/24,125,Edge,1,100,NA,Emergent,0,Panel,After,After
7/11/24,125,Edge,2,100,NA,Coontail,0,Panel,After,After
7/11/24,125,Edge,2,100,NA,Elodea,0,Panel,After,After
7/11/24,125,Edge,2,100,NA,Millfoil,100,Panel,After,After
7/11/24,125,Edge,2,100,NA,Pondweed,0,Panel,After,After
7/11/24,125,Edge,2,100,NA,Water_marigold,0,Panel,After,After
7/11/24,125,Edge,2,100,NA,Potamogeton,0,Panel,After,After
7/11/24,125,Edge,2,100,NA,Emergent,0,Panel,After,After
7/11/24,125,Edge,3,100,NA,Coontail,0,Panel,After,After
7/11/24,125,Edge,3,100,NA,Elodea,50,Panel,After,After
7/11/24,125,Edge,3,100,NA,Millfoil,50,Panel,After,After
7/11/24,125,Edge,3,100,NA,Pondweed,0,Panel,After,After
7/11/24,125,Edge,3,100,NA,Water_marigold,0,Panel,After,After
7/11/24,125,Edge,3,100,NA,Potamogeton,0,Panel,After,After
7/11/24,125,Edge,3,100,NA,Emergent,0,Panel,After,After
7/11/24,125,Edge,4,100,NA,Coontail,0,Panel,After,After
7/11/24,125,Edge,4,100,NA,Elodea,0,Panel,After,After
7/11/24,125,Edge,4,100,NA,Millfoil,40,Panel,After,After
7/11/24,125,Edge,4,100,NA,Pondweed,0,Panel,After,After
7/11/24,125,Edge,4,100,NA,Water_marigold,0,Panel,After,After
7/11/24,125,Edge,4,100,NA,Potamogeton,0,Panel,After,After
7/11/24,125,Edge,4,100,NA,Emergent,60,Panel,After,After
7/11/24,125,Center,1,100,1.85,Coontail,10,Panel,After,After
7/11/24,125,Center,1,100,NA,Elodea,50,Panel,After,After
7/11/24,125,Center,1,100,NA,Millfoil,40,Panel,After,After
7/11/24,125,Center,1,100,NA,Pondweed,0,Panel,After,After
7/11/24,125,Center,1,100,NA,Water_marigold,0,Panel,After,After
7/11/24,125,Center,1,100,NA,Potamogeton,0,Panel,After,After
7/11/24,125,Center,1,100,NA,Emergent,0,Panel,After,After
7/11/24,125,Center,2,100,1.85,Coontail,90,Panel,After,After
7/11/24,125,Center,2,100,NA,Elodea,10,Panel,After,After
7/11/24,125,Center,2,100,NA,Millfoil,0,Panel,After,After
7/11/24,125,Center,2,100,NA,Pondweed,0,Panel,After,After
7/11/24,125,Center,2,100,NA,Water_marigold,0,Panel,After,After
7/11/24,125,Center,2,100,NA,Potamogeton,0,Panel,After,After
7/11/24,125,Center,2,100,NA,Emergent,0,Panel,After,After
7/11/24,125,Center,3,100,1.75,Coontail,0,Panel,After,After
7/11/24,125,Center,3,100,NA,Elodea,100,Panel,After,After
7/11/24,125,Center,3,100,NA,Millfoil,0,Panel,After,After
7/11/24,125,Center,3,100,NA,Pondweed,0,Panel,After,After
7/11/24,125,Center,3,100,NA,Water_marigold,0,Panel,After,After
7/11/24,125,Center,3,100,NA,Potamogeton,0,Panel,After,After
7/11/24,125,Center,3,100,NA,Emergent,0,Panel,After,After
7/11/24,125,Center,4,100,1.75,Coontail,0,Panel,After,After
7/11/24,125,Center,4,100,NA,Elodea,100,Panel,After,After
7/11/24,125,Center,4,100,NA,Millfoil,0,Panel,After,After
7/11/24,125,Center,4,100,NA,Pondweed,0,Panel,After,After
7/11/24,125,Center,4,100,NA,Water_marigold,0,Panel,After,After
7/11/24,125,Center,4,100,NA,Potamogeton,0,Panel,After,After
7/11/24,125,Center,4,100,NA,Emergent,0,Panel,After,After
7/11/24,128,Edge,1,95,NA,Coontail,0,Control,After,After
7/11/24,128,Edge,1,95,NA,Elodea,80,Control,After,After
7/11/24,128,Edge,1,95,NA,Millfoil,0,Control,After,After
7/11/24,128,Edge,1,95,NA,Pondweed,20,Control,After,After
7/11/24,128,Edge,1,95,NA,Water_marigold,0,Control,After,After
7/11/24,128,Edge,1,95,NA,Potamogeton,0,Control,After,After
7/11/24,128,Edge,1,95,NA,Emergent,0,Control,After,After
7/11/24,128,Edge,2,100,NA,Coontail,0,Control,After,After
7/11/24,128,Edge,2,100,NA,Elodea,0,Control,After,After
7/11/24,128,Edge,2,100,NA,Millfoil,100,Control,After,After
7/11/24,128,Edge,2,100,NA,Pondweed,0,Control,After,After
7/11/24,128,Edge,2,100,NA,Water_marigold,0,Control,After,After
7/11/24,128,Edge,2,100,NA,Potamogeton,0,Control,After,After
7/11/24,128,Edge,2,100,NA,Emergent,0,Control,After,After
7/11/24,128,Edge,3,100,NA,Coontail,0,Control,After,After
7/11/24,128,Edge,3,100,NA,Elodea,0,Control,After,After
7/11/24,128,Edge,3,100,NA,Millfoil,90,Control,After,After
7/11/24,128,Edge,3,100,NA,Pondweed,10,Control,After,After
7/11/24,128,Edge,3,100,NA,Water_marigold,0,Control,After,After
7/11/24,128,Edge,3,100,NA,Potamogeton,0,Control,After,After
7/11/24,128,Edge,3,100,NA,Emergent,0,Control,After,After
7/11/24,128,Edge,4,100,NA,Coontail,0,Control,After,After
7/11/24,128,Edge,4,100,NA,Elodea,0,Control,After,After
7/11/24,128,Edge,4,100,NA,Millfoil,90,Control,After,After
7/11/24,128,Edge,4,100,NA,Pondweed,10,Control,After,After
7/11/24,128,Edge,4,100,NA,Water_marigold,0,Control,After,After
7/11/24,128,Edge,4,100,NA,Potamogeton,0,Control,After,After
7/11/24,128,Edge,4,100,NA,Emergent,0,Control,After,After
7/11/24,128,Center,1,100,1.75,Coontail,0,Control,After,After
7/11/24,128,Center,1,100,NA,Elodea,100,Control,After,After
7/11/24,128,Center,1,100,NA,Millfoil,0,Control,After,After
7/11/24,128,Center,1,100,NA,Pondweed,0,Control,After,After
7/11/24,128,Center,1,100,NA,Water_marigold,0,Control,After,After
7/11/24,128,Center,1,100,NA,Potamogeton,0,Control,After,After
7/11/24,128,Center,1,100,NA,Emergent,0,Control,After,After
7/11/24,128,Center,2,100,0.75,Coontail,0,Control,After,After
7/11/24,128,Center,2,100,NA,Elodea,100,Control,After,After
7/11/24,128,Center,2,100,NA,Millfoil,0,Control,After,After
7/11/24,128,Center,2,100,NA,Pondweed,0,Control,After,After
7/11/24,128,Center,2,100,NA,Water_marigold,0,Control,After,After
7/11/24,128,Center,2,100,NA,Potamogeton,0,Control,After,After
7/11/24,128,Center,2,100,NA,Emergent,0,Control,After,After
7/11/24,128,Center,3,100,0.75,Coontail,0,Control,After,After
7/11/24,128,Center,3,100,NA,Elodea,100,Control,After,After
7/11/24,128,Center,3,100,NA,Millfoil,0,Control,After,After
7/11/24,128,Center,3,100,NA,Pondweed,0,Control,After,After
7/11/24,128,Center,3,100,NA,Water_marigold,0,Control,After,After
7/11/24,128,Center,3,100,NA,Potamogeton,0,Control,After,After
7/11/24,128,Center,3,100,NA,Emergent,0,Control,After,After
7/11/24,128,Center,4,100,1,Coontail,0,Control,After,After
7/11/24,128,Center,4,100,NA,Elodea,100,Control,After,After
7/11/24,128,Center,4,100,NA,Millfoil,0,Control,After,After
7/11/24,128,Center,4,100,NA,Pondweed,0,Control,After,After
7/11/24,128,Center,4,100,NA,Water_marigold,0,Control,After,After
7/11/24,128,Center,4,100,NA,Potamogeton,0,Control,After,After
7/11/24,128,Center,4,100,NA,Emergent,0,Control,After,After
7/11/24,131,Edge,1,100,NA,Coontail,0,Control,After,After
7/11/24,131,Edge,1,100,NA,Elodea,100,Control,After,After
7/11/24,131,Edge,1,100,NA,Millfoil,0,Control,After,After
7/11/24,131,Edge,1,100,NA,Pondweed,0,Control,After,After
7/11/24,131,Edge,1,100,NA,Water_marigold,0,Control,After,After
7/11/24,131,Edge,1,100,NA,Potamogeton,0,Control,After,After
7/11/24,131,Edge,1,100,NA,Emergent,0,Control,After,After
7/11/24,131,Edge,2,100,NA,Coontail,30,Control,After,After
7/11/24,131,Edge,2,100,NA,Elodea,70,Control,After,After
7/11/24,131,Edge,2,100,NA,Millfoil,0,Control,After,After
7/11/24,131,Edge,2,100,NA,Pondweed,0,Control,After,After
7/11/24,131,Edge,2,100,NA,Water_marigold,0,Control,After,After
7/11/24,131,Edge,2,100,NA,Potamogeton,0,Control,After,After
7/11/24,131,Edge,2,100,NA,Emergent,0,Control,After,After
7/11/24,131,Edge,3,100,NA,Coontail,50,Control,After,After
7/11/24,131,Edge,3,100,NA,Elodea,50,Control,After,After
7/11/24,131,Edge,3,100,NA,Millfoil,0,Control,After,After
7/11/24,131,Edge,3,100,NA,Pondweed,0,Control,After,After
7/11/24,131,Edge,3,100,NA,Water_marigold,0,Control,After,After
7/11/24,131,Edge,3,100,NA,Potamogeton,0,Control,After,After
7/11/24,131,Edge,3,100,NA,Emergent,0,Control,After,After
7/11/24,131,Edge,4,100,NA,Coontail,100,Control,After,After
7/11/24,131,Edge,4,100,NA,Elodea,0,Control,After,After
7/11/24,131,Edge,4,100,NA,Millfoil,0,Control,After,After
7/11/24,131,Edge,4,100,NA,Pondweed,0,Control,After,After
7/11/24,131,Edge,4,100,NA,Water_marigold,0,Control,After,After
7/11/24,131,Edge,4,100,NA,Potamogeton,0,Control,After,After
7/11/24,131,Edge,4,100,NA,Emergent,0,Control,After,After
7/11/24,131,Center,1,100,1,Coontail,0,Control,After,After
7/11/24,131,Center,1,100,NA,Elodea,100,Control,After,After
7/11/24,131,Center,1,100,NA,Millfoil,0,Control,After,After
7/11/24,131,Center,1,100,NA,Pondweed,0,Control,After,After
7/11/24,131,Center,1,100,NA,Water_marigold,0,Control,After,After
7/11/24,131,Center,1,100,NA,Potamogeton,0,Control,After,After
7/11/24,131,Center,1,100,NA,Emergent,0,Control,After,After
7/11/24,131,Center,2,100,1,Coontail,0,Control,After,After
7/11/24,131,Center,2,100,NA,Elodea,100,Control,After,After
7/11/24,131,Center,2,100,NA,Millfoil,0,Control,After,After
7/11/24,131,Center,2,100,NA,Pondweed,0,Control,After,After
7/11/24,131,Center,2,100,NA,Water_marigold,0,Control,After,After
7/11/24,131,Center,2,100,NA,Potamogeton,0,Control,After,After
7/11/24,131,Center,2,100,NA,Emergent,0,Control,After,After
7/11/24,131,Center,3,100,1,Coontail,0,Control,After,After
7/11/24,131,Center,3,100,NA,Elodea,100,Control,After,After
7/11/24,131,Center,3,100,NA,Millfoil,0,Control,After,After
7/11/24,131,Center,3,100,NA,Pondweed,0,Control,After,After
7/11/24,131,Center,3,100,NA,Water_marigold,0,Control,After,After
7/11/24,131,Center,3,100,NA,Potamogeton,0,Control,After,After
7/11/24,131,Center,3,100,NA,Emergent,0,Control,After,After
7/11/24,131,Center,4,100,0.75,Coontail,0,Control,After,After
7/11/24,131,Center,4,100,NA,Elodea,100,Control,After,After
7/11/24,131,Center,4,100,NA,Millfoil,0,Control,After,After
7/11/24,131,Center,4,100,NA,Pondweed,0,Control,After,After
7/11/24,131,Center,4,100,NA,Water_marigold,0,Control,After,After
7/11/24,131,Center,4,100,NA,Potamogeton,0,Control,After,After
7/11/24,131,Center,4,100,NA,Emergent,0,Control,After,After
7/11/24,132,Edge,1,50,NA,Coontail,0,Control,After,After
7/11/24,132,Edge,1,50,NA,Elodea,35,Control,After,After
7/11/24,132,Edge,1,50,NA,Millfoil,30,Control,After,After
7/11/24,132,Edge,1,50,NA,Pondweed,35,Control,After,After
7/11/24,132,Edge,1,50,NA,Water_marigold,0,Control,After,After
7/11/24,132,Edge,1,50,NA,Potamogeton,0,Control,After,After
7/11/24,132,Edge,1,50,NA,Emergent,0,Control,After,After
7/11/24,132,Edge,2,100,NA,Coontail,0,Control,After,After
7/11/24,132,Edge,2,100,NA,Elodea,100,Control,After,After
7/11/24,132,Edge,2,100,NA,Millfoil,0,Control,After,After
7/11/24,132,Edge,2,100,NA,Pondweed,0,Control,After,After
